day_of_week,hour_of_day,avg_last_7_days,rainfall,aqi,temperature,zone_demand_score,is_weekend,working_hours,daily_income
6,16,846,55.05695967462343,191,17.554826832615717,0.8722034717057461,1,5.783999846905754,860.4173817876796
5,14,919,75.18710185300962,164,28.164203427762438,0.7587392494402614,0,11.899336910990376,1188.4928782146676
5,16,1135,66.74882843199661,269,30.396740086300134,0.34225753566085465,1,10.934785277644693,952.8178288361119
6,19,800,71.06065693009346,197,43.87400778208874,0.5119269532204632,0,8.89935715646497,789.3861297962433
1,16,324,6.782547603473077,295,19.40627642960606,0.905302595806869,1,11.76499165628653,946.2265952675474
3,10,1081,78.29121345135509,224,40.9480660403846,0.8086259474769637,0,11.448504214227366,1278.6859984190744
2,15,376,26.00129969738296,197,26.36660252837155,0.34675095188376065,1,8.781068552158771,617.0085254656193
6,20,971,29.31581568440258,178,36.990096781081135,0.9191707585526285,1,7.5727297084724245,1182.8577087440508
1,6,736,98.15917853602195,261,42.86465745364564,0.9743407057015228,0,7.942774202142136,885.1536881214871
5,7,1020,99.32456719314722,76,25.179728761318923,0.3399815810760596,1,10.975200800143947,1003.7810948047666
5,14,778,55.03361672685596,123,32.04303801351027,0.7963771213731006,1,9.68798015360028,1132.633127467659
2,6,434,93.54526705126025,145,38.147780600178955,0.6459685345030896,1,10.466274867980825,745.5269719741025
3,10,1186,25.239305443235395,176,16.995514481882385,0.5420059205882595,0,5.110306163526327,1044.777579775361
5,20,1006,61.76799027010487,242,44.217273876383814,0.4865709277232333,0,5.370917695387394,758.6531596073381
6,12,907,51.62621291799185,99,42.386408928291104,0.9965865568828094,1,10.556492896476207,1325.7246166076682
6,21,1128,73.78643433732404,276,32.93643366866404,0.8246180259336866,1,4.396359212739476,935.2238313539177
4,7,1064,33.860921770076814,111,33.81409470704261,0.8601916401680523,1,11.575754080759456,1426.014139382162
3,21,497,41.96272112736911,148,32.87191481577438,0.9910433148412143,1,6.770674807344563,938.6181810996302
1,13,1009,54.27019977151733,69,35.72111532167216,0.6013493830175276,0,4.211696759265173,905.2970572823903
3,16,453,57.897960836622175,62,43.73737555149941,0.6158863397110459,0,8.437974455968284,870.4501639895013
5,16,1137,81.02555697865445,299,41.56758187020196,0.6899904619507045,1,5.3579319868079445,869.7985559946123
1,21,482,22.66452194161618,265,17.991511176188475,0.7779176701679844,0,5.144735343039862,587.4268552664118
5,22,444,19.294630558455637,273,18.694696856432667,0.7712535413725952,1,4.628597947657418,598.3089076018697
2,15,365,58.49551514432741,221,25.77630072593277,0.9253342856335924,0,11.705594249153457,947.035646704801
4,6,871,51.985322857322515,159,27.328426434769902,0.8739755054338307,1,5.7270440400216405,1035.475102229581
2,8,1137,2.914770946405454,297,15.787418710651421,0.46539894218487476,0,9.658561702555913,1071.8920666167512
5,15,916,99.29866722589587,298,43.778729184075274,0.5524243888237468,0,10.902259010667983,790.3080256604982
5,17,336,83.32208979613382,236,29.961462034285027,0.3578150924899157,0,4.667186944085639,268.66778046392807
0,22,833,24.857506217069414,284,38.32616806213302,0.3508564876832515,1,11.214458105619174,920.2374277338045
5,16,445,10.697695613188118,80,38.171763588782866,0.4760315534341424,0,4.251343952433636,561.6730594398271
3,7,922,98.45144812868978,177,15.856796716263602,0.3776180369291786,0,9.226138129958834,852.0424255146041
6,6,515,69.1583460813486,210,41.48945126809822,0.8554181335251485,1,7.019110720657797,744.0022621881998
5,15,622,29.120129891627567,148,41.29098239447771,0.7442400986983442,0,4.864572900196082,851.7614165575839
4,11,1197,36.31452993706168,206,43.3830498766936,0.7901980149833623,1,10.669806023523066,1458.6177685062974
3,15,960,34.26299475559071,223,42.51071897854217,0.6707021080934428,1,10.976503400176428,1136.4209824121517
1,6,645,20.740959807728622,232,35.74113051259558,0.9525683484821186,0,7.072272834383533,845.6790005836024
4,15,629,88.43945998720649,146,42.7231803323032,0.4297762338388511,0,5.999873017850836,504.60450273725104
6,16,593,34.95636343933114,203,17.39115774212799,0.4992446725425627,1,4.78675455595153,580.3879866228806
4,8,727,7.645361476418855,100,42.45587805937076,0.5772456338398911,0,10.792596926746967,1167.3256373644078
3,22,878,46.61066809754125,90,35.548783078651354,0.833589242234418,1,6.807014679120824,1060.6987716291192
0,18,949,2.7114181792529446,292,41.751154759357675,0.43682383293592364,1,10.395082127817307,1031.5466508296581
3,15,541,57.718928885364306,234,25.998585398929134,0.4786631178774494,0,7.702945249626974,663.8858434081885
5,10,683,25.12569029179048,65,21.699074744530265,0.651799220886935,0,6.742085630948738,940.4494936217109
6,8,788,80.11515519396434,53,32.20868652713637,0.3024724712087542,0,10.080868007914793,897.3873973010087
4,18,606,78.16886974977301,163,28.992336764972393,0.9505853031584415,0,7.567839791007596,838.1955969975204
3,17,762,91.57325780029227,142,39.232929784914084,0.6801953141770118,0,4.3023235590653055,699.2882625092655
6,16,1170,48.66769227360154,190,38.4591931622479,0.8586419558704212,0,10.845977560887242,1477.214514514661
1,19,789,81.60173446060534,95,35.16545164465569,0.781647280937259,1,5.6070266098629515,777.6731714930843
4,19,452,99.08327827624281,210,23.293185859467453,0.5402811431570004,0,6.983116754751454,538.1230166978424
2,8,970,51.36170555181183,234,44.56706443606262,0.5810160443046621,1,9.29269959965228,1060.7964464223292
1,12,1052,88.08848335114277,167,17.508217860759242,0.6667780402394885,0,10.097650765003248,1102.608646024465
5,13,674,58.440870414765364,189,19.93795941659679,0.8724462875706247,0,5.470798160142367,801.0230639599357
1,6,1199,62.334329183187535,191,32.360739098252715,0.3962598647742839,0,5.007909917958138,853.7969006723955
0,11,452,24.03440164671238,249,39.648893680663434,0.8557842864298826,0,7.9501966286295715,770.7453929761759
0,13,752,51.269951115558655,179,30.610673728165192,0.5704661221797488,1,7.620515126750222,805.2077537116924
1,20,1096,96.23201560681274,81,34.2716946355951,0.5869186328275205,1,7.992023125050803,1092.8548739867333
2,22,592,74.01594986488391,286,19.125101635524832,0.8290939238360724,1,11.184814604275001,887.4172176392681
3,19,1077,63.3760206988212,253,39.62720898092387,0.4383861619980999,1,9.269761789807855,984.3281845145043
6,22,990,67.32017441419855,277,24.997855660856153,0.630779605116431,1,4.7054748821289865,738.1233912149399
0,10,1094,91.11229904683121,169,43.93879284931468,0.5396324314222408,0,10.711463898914618,1109.3480732341616
0,6,973,29.591722373499742,213,26.816318087127776,0.3857693433191644,1,9.234589427668933,1002.3395412004405
3,18,948,63.38015769051915,176,31.588047024091882,0.7866413793791833,1,11.573810053085085,1128.606796333678
0,20,1073,70.11874924851108,159,19.891864133120404,0.423348813458744,1,5.509186299161488,830.3021827404489
1,17,687,60.59751974520443,166,41.97137397681776,0.9676174104842099,1,10.730280384585143,1169.6140329351665
4,8,750,70.1852769791757,280,38.2143790449763,0.7228980401715116,0,11.446107343871022,1080.0334411363451
1,15,322,14.352888414917054,123,25.752644898981558,0.5831549140515447,1,8.093466803285624,797.511036714725
1,14,519,33.345008156356904,248,32.308999757644386,0.3716281024777902,1,5.74250349902236,459.43277918241705
1,19,376,74.4501007069817,106,42.10774529869249,0.9702969161360806,1,7.067904214498029,723.0379968651745
2,13,893,71.26655119869116,131,36.37012881364997,0.9448188620495113,1,4.045607967644474,902.1566888195554
4,7,914,9.807743817185221,131,44.21236523527274,0.589409548433213,1,8.186039039204232,1063.22228642168
4,22,921,95.14174401620865,246,37.988473205799025,0.7526584650193351,1,4.426799677339314,758.4484018184605
2,17,331,13.726655395496456,254,17.550105212326265,0.8037737615880041,0,8.744915498317269,755.4111391664426
0,19,831,24.586462605120396,97,43.259309716041756,0.6680211713603883,0,5.6774888248337145,951.1822536130379
5,10,330,86.31957053990061,124,37.26132909864883,0.9719498929238879,0,9.693828105659218,855.2960292538847
0,9,373,4.1401118917333,271,21.212221147840644,0.7506224761478146,0,9.862998695275097,767.2304978102571
1,13,654,6.668379435264516,261,42.31150038890961,0.9424587533444106,0,5.120577916755105,794.3213492880298
0,6,816,86.99629296923617,190,34.480184050361,0.8217623596991785,1,5.65630697494761,851.3022113995153
0,7,1075,3.89635680160052,147,33.890203249848994,0.7115473061238629,0,9.179609110770325,1277.4066269430505
6,20,587,43.787285815367824,247,32.10734338919751,0.3478571873439382,0,8.088588479948063,602.0202297851856
1,22,448,44.3490868559675,83,43.65990808607659,0.763798886999463,1,10.593614128767769,982.4979226397801
0,19,541,96.9456602612134,135,22.76401019989251,0.4784900375641187,0,6.769291498599702,572.5705313379937
5,16,955,23.970863342978234,243,29.092979332641683,0.8769004799879874,0,8.715604176213978,1229.4028373825608
0,12,1060,33.181974296065306,96,29.262545428009055,0.8773723963604814,1,11.64290680165348,1484.7263076398094
3,8,946,81.68473254470338,131,39.25154422216414,0.7311035533224164,1,8.257229021482358,1085.1954660782806
6,17,691,58.08043995276761,85,38.950686044238665,0.9709545123686292,0,11.669087957136568,1299.9768653202893
5,7,325,39.60592211101387,298,24.186002421625766,0.6165111382913947,1,11.468248504377366,666.0841195719984
2,10,1045,50.12121057676264,270,38.197162440401726,0.5171378785885844,1,6.67643709730234,817.1918196461542
1,12,665,14.131725843267128,239,22.69738185213346,0.3319726098353198,0,6.688158308567919,624.8129462798797
5,7,925,70.31828153601835,230,33.46068903540862,0.38001191515699884,1,5.356079139365949,598.4980768762367
5,22,564,15.601967381976777,98,42.13181057585285,0.510195243941511,0,7.92830641169955,900.3796700725595
1,22,717,3.077578055065644,279,18.246277592908214,0.9881646934042867,1,4.691731842778616,878.4520653275423
5,15,852,0.624781880099512,150,44.655597212200774,0.4415515634227691,1,7.530686866513304,1035.8921109878181
0,9,1133,90.76691152517051,157,34.61442242792888,0.8558200887428189,1,8.056933842597353,1176.33624035735
2,20,483,68.0937727564704,110,40.759824201902006,0.4779200950229368,1,8.66729472354743,704.5841006402251
0,18,753,8.800560162997328,269,36.18972457134535,0.980301822510993,0,11.213459062725597,1252.5356307714278
6,19,849,24.01618732447487,85,28.807662586592503,0.8761466989553657,1,6.773515928445302,1160.0170228680324
1,21,825,53.808305152209726,296,22.934549670081726,0.663196054145051,0,11.612660970071284,1029.8320589277282
4,17,895,35.42001114013793,242,19.805440645107133,0.4837019697282468,0,6.343383996679741,632.0663614166175
5,17,449,4.042498929451288,204,20.792034493590073,0.721665821602577,1,9.540021412670427,936.945543869903
0,13,325,3.455570084310211,244,35.53298701137442,0.36754985540841545,0,7.120285812029317,417.8037847325341
2,17,682,72.86349618284292,133,30.015684969445473,0.3280323138450564,0,11.898575484499757,878.3713448759578
4,14,314,31.978690137798548,259,26.086442568468417,0.6589174330177966,0,9.298966188902067,601.2329199002988
2,10,501,80.32406986513178,204,28.59231501615774,0.7105288003283255,1,7.731019812260045,656.5786331078821
5,11,479,18.50786885052349,109,21.156391874526143,0.8532849319861748,0,8.896072003152149,1024.4372899046243
5,13,1112,21.62469654090894,232,40.676744927993525,0.41697045852905584,0,8.382073890290226,1057.1999889839321
2,17,984,83.62700657769099,244,19.321098919101367,0.8552155949315172,0,6.597898857456887,984.53694002009
3,17,798,82.99483553245494,134,30.47560581059666,0.6007168627435688,1,6.652966764500956,838.326467816545
3,21,553,16.289804663609665,283,40.95034138285667,0.5335672146939415,1,4.440488509874856,435.0374978928474
5,20,690,36.46846519042424,240,44.65162654991275,0.5203738188426984,0,8.079729674817905,711.6189732249976
5,9,638,15.81856193987592,99,23.9661305381213,0.4235414289276767,1,8.857722788390209,886.6352363887364
6,12,926,32.39221178221814,130,16.443352296223633,0.3577198679839715,1,11.629889747644492,1160.3513991355846
3,18,305,94.22161951861882,78,21.392215714916148,0.944690342272235,0,5.4277959383526815,555.253058530478
4,11,979,72.86217261942865,213,26.469113200410042,0.3583145187337188,1,11.529631482225053,964.4320220726142
5,20,519,39.27122558594053,96,37.920104490051784,0.5496919070137678,0,5.4826039191681595,678.6176298721183
3,13,765,57.82223496970117,172,15.543956050614359,0.5283981898796543,1,8.886985102380523,833.2938213011203
1,22,360,8.61849546823742,50,34.31811696558216,0.5932292965274522,0,9.208192623597427,851.8701768267479
1,19,1116,84.19582271429682,199,43.36266567296835,0.7679078518911524,0,8.599533629159792,1173.0839057845908
1,7,448,33.11553585338552,295,32.58654778899361,0.7406106674792428,0,6.981201817459073,673.0783297023103
2,12,1177,27.30588584209881,278,38.200846284252606,0.8871060227488448,0,6.067856258987602,1072.2691868628997
6,16,731,2.496283467965976,78,30.254253673864394,0.9370573411439691,1,5.869417792851731,1047.5707522104028
2,11,984,37.88014291360934,180,44.99029873349889,0.8964627912701781,0,4.210629835804746,978.4329115761147
0,18,799,54.868259499490456,75,29.232694242278573,0.7927038241100679,0,9.698117111986477,1126.4769594505624
3,10,315,78.62783522227372,153,43.659809171698356,0.6073517679621637,1,6.927722264902632,464.98753060851243
3,18,754,84.55236048972776,57,37.69750909109888,0.8795999449298912,0,9.195489263137915,1145.8125275028171
6,15,736,87.11239259774983,122,42.04421732644602,0.48027354285557244,1,7.916345954813839,775.3590807915666
0,16,832,22.058588436426195,217,35.91359211200789,0.6739907967131846,0,6.448146483518309,949.5213924029313
3,16,923,23.585248676870762,220,33.82553281219991,0.3257247939538002,0,6.682155547027872,801.7425682168918
2,20,519,22.017804463736866,189,24.56021475244276,0.8684102345275071,0,11.129578506017133,1038.6344647904816
1,15,577,88.35302460022125,195,16.80228888865109,0.9034527773738832,0,6.7542168448315065,622.1264725338543
3,20,634,57.765840273916226,291,41.38186904458391,0.37979624737343726,0,7.370243709245725,527.8815545692808
5,18,385,55.364820999131595,53,37.20574897777267,0.33900618416655826,0,11.935534905532913,826.0244460626316
0,12,351,91.55995687981338,248,24.77691661480678,0.6833565989891845,0,10.1636388424359,715.1070758761007
4,20,1038,79.81921390184196,139,41.70212093818505,0.5026483126191049,0,4.8149927149541965,739.2548321339209
0,8,673,28.03859386055634,71,28.713686880429893,0.5344407129487352,1,10.348625543622978,1002.1943384623187
6,22,390,77.0430528317954,230,16.55392447671652,0.7418532065769832,1,6.036758651005583,491.8193566671984
4,10,825,31.788608501060235,99,33.21786121463968,0.4186629549721822,1,4.581852992382361,771.4121201073153
2,7,873,58.596667869265836,226,23.206179268135404,0.720338973732737,0,10.473888914157769,1073.7208517354786
6,10,471,83.54523749332354,198,23.23947137544497,0.42184974592840063,0,10.996546659227798,690.5606340833706
1,13,582,94.63933253014257,273,37.63076755933477,0.5903616430272474,1,5.925707808819808,463.06233807324315
6,17,846,19.778193823663713,84,32.20591008172529,0.7226729146995379,0,7.3106804783272,1173.527412009087
0,18,1145,77.42544572563895,299,39.760293350581435,0.9105256111051372,1,11.438059695626837,1281.7650980259823
4,14,935,69.03562285553403,236,17.85770301312469,0.7406449353309263,1,9.210128423207468,1036.5784127252164
0,15,1148,59.03053671999447,50,44.02860263782913,0.8467698779681818,1,8.154945461519883,1304.9749325146454
2,6,1190,84.08318839188436,180,44.37320084822709,0.6832214533759517,1,8.405840116519126,1116.4822915003435
4,14,650,95.83111998666111,238,40.76910371322708,0.3364269224074289,0,4.411620354927702,333.9206213126541
0,16,908,24.186444758612215,116,29.76310593794738,0.5946365734048309,0,10.834529138751833,1217.6980713467137
0,7,525,90.70856890738685,53,30.22815016207879,0.7109400638523702,1,11.597971163157318,1033.6816117021433
5,10,1117,25.191802338038073,269,21.678734823831167,0.33039362059609495,1,7.450542673392073,879.7676412001289
6,15,380,92.32844800642141,252,21.698294855338588,0.8578205952162803,1,9.179233692176641,653.2098582867601
2,20,554,74.08422084016823,219,32.713763889241655,0.7042913934001698,1,4.158750106963304,490.0510606686218
1,16,342,69.98885299922014,254,42.14207870594905,0.936609697139317,1,8.136252925619013,723.4245516555332
3,14,1064,25.13164220846843,215,31.873869915332506,0.5734818906707683,0,9.339560261173617,1084.16076340698
3,16,610,31.745350176437103,174,24.53009105068604,0.4251955970773202,1,4.111261209238954,592.8758328406483
1,10,754,41.961029597163865,169,29.420354386019763,0.5188323813521207,0,6.188409208948403,799.6350874024065
3,15,643,0.40499041951280734,217,37.03244745799995,0.40393701275844307,1,6.72328791860281,758.8016164205923
3,9,767,38.0990526260639,80,41.70385616555848,0.6637255616170843,1,8.839437841140576,1045.76964358827
6,14,849,69.95227451233234,142,27.855213963199454,0.6257167692250745,0,8.44596867993387,954.5074464751372
1,14,808,71.29283282020957,217,19.544655267865814,0.6090141207994483,1,10.849933351187385,969.9421096372298
0,11,1001,77.25348050138106,251,16.57774908946076,0.30503728100563093,1,4.431592998344896,541.9020961283896
3,14,937,87.39315624315903,229,33.22651545375142,0.90495609091011,0,7.346474642883371,935.6420126132621
2,10,899,18.943958338716328,129,44.11248541594752,0.6515439346514968,1,10.389076093919268,1145.913112308845
6,6,765,65.78681372300987,141,36.52810918139017,0.7572833228334142,0,7.843326893056613,852.6554809522322
6,22,458,93.18361554930704,100,39.303763469353754,0.328831660051895,1,10.608976253323904,647.792642172912
4,14,856,43.16188229470404,129,27.598497070764658,0.38472456036142544,0,8.240980543764055,969.5005076158462
6,14,907,87.40901785678588,110,28.1963980546963,0.7855376539619736,1,7.484995033610963,1142.4715348665948
2,21,775,80.60526945925453,272,43.399671910009836,0.7395626420182257,0,7.1600702028627765,709.6126086235598
6,10,942,93.84183154169573,120,25.895189087801022,0.44961356285981996,0,5.617020827963054,782.0353463218963
5,21,918,44.109388860710084,153,33.71588952899205,0.9236664419272982,0,4.83048883884187,906.9272662902575
3,22,1049,16.32904743319209,197,29.65469902823032,0.6442448495378785,1,4.533191747479627,923.3747428597959
2,14,888,39.20416438074592,298,43.29241436772921,0.8862760301638322,0,4.659149620427747,765.8439395267479
1,17,1038,92.30636531822074,126,35.48285717550782,0.5852229743881519,1,9.47162636530841,1162.8860697197342
0,8,870,2.5233286739898997,174,33.567627688376916,0.49256829023530335,0,11.927951417893578,1187.50727455969
0,21,678,35.06512525567261,167,44.38310106225209,0.4130719826565139,0,8.029472946510888,749.0405783255727
0,16,551,33.679396792564184,278,22.510909155218883,0.4639626933927966,1,6.654964798253332,566.6370579331555
2,21,987,95.11280679843192,166,21.726697413167138,0.3002593103067989,1,9.078901374459658,875.6875266393961
4,22,493,64.86949202818982,214,40.61511022184513,0.6928556737904046,1,8.589641089646282,697.6974755690842
5,21,960,61.07929416795732,176,18.390542898695386,0.7744607456804997,1,5.144716319686508,994.2758346289055
4,13,589,33.72979549554312,254,35.86653255700309,0.5821787970558294,1,5.746122762975514,652.5496879484881
0,22,1108,70.63647568131559,101,41.0110576219036,0.4536963036114226,0,6.7474040790497405,1026.883187938764
3,10,410,84.32411402749231,168,33.85428492306623,0.9801037747892081,1,6.560277591588371,646.1526494920672
5,22,866,62.302907542228425,184,32.09587951403851,0.7336285911673328,0,4.806802343640824,850.194425955383
6,8,486,22.93403055358748,130,27.48917335169393,0.8116664941213378,0,9.416469674631305,893.1160123544905
0,15,1167,94.94361264763391,145,26.014221220676273,0.5006270567335429,0,6.021960143052672,901.9071163486536
4,20,575,90.73768981582113,212,28.669171932288243,0.6311385801312486,1,9.659199075204121,649.2575309171709
4,20,1138,19.996117730041984,246,40.551147446022284,0.4870323884844149,0,5.202054237223314,853.7770895133684
0,15,1100,14.81576128373937,162,22.734475930631774,0.3920040418165743,1,7.553945090631208,1128.2503136374644
3,20,458,76.75318300715504,110,17.458752287947952,0.5382759754355523,0,4.621897214674308,442.7058510375953
6,22,733,8.606547850188706,279,16.611971692153638,0.44114983697162824,1,5.13801831128121,708.0186537111374
6,8,496,99.24311865400297,99,35.063956093598094,0.34806173821933073,1,5.660910008069676,567.000285075937
0,9,748,79.60959979139903,146,26.178220982634144,0.8067741461542637,1,4.632994928173765,749.9915004417526
5,13,1055,65.6752957454683,272,44.56675350032282,0.7846057447347836,1,11.092205297140747,1076.5358266867959
3,17,943,26.787368201338467,206,40.28917572403229,0.5796957615615927,0,9.149899103981927,1067.2687254391965
3,20,402,55.06266040863682,102,40.683711742875815,0.7762686035918052,1,11.052000277513766,977.1850377606726
2,10,1066,23.952718045130606,228,20.914130833518932,0.7766117909440005,0,4.477221803483186,940.4129208860826
1,9,619,70.08428217411436,273,31.536249955373197,0.9097753248276093,0,8.502114142592728,799.8294495855051
5,17,743,91.25812621252673,92,34.82568770990365,0.6729993710268121,0,9.973265588481327,1044.0338880751544
1,15,566,77.47825718499529,204,40.423668567201574,0.30815147999585224,1,4.376153300902485,349.52533561476645
5,13,760,82.09659756938501,255,43.32308756467898,0.864600926310624,0,6.613793080838005,839.3910766851646
4,20,304,10.809805275549367,223,34.32078885087482,0.3850627083415791,0,8.984190225339663,562.5039544158403
4,19,753,55.11176063151664,137,25.341344147640953,0.6899011938827077,1,11.13653794400779,1129.2299129977134
1,10,864,4.013816314754481,71,30.9013110994467,0.33237046888932514,0,9.658043857042385,1064.1363736823855
3,20,1049,32.70087926953109,145,38.65357911735637,0.3000910965514337,0,7.975846252704739,1028.0592325178166
2,14,445,39.186420723800985,285,36.977424675610976,0.9100540335358804,0,9.697704950538789,872.235821739142
0,13,1101,85.67160871382032,226,20.46372095706282,0.7596019166785581,1,10.67233028458535,1179.8178386423492
5,20,698,96.91559832703234,53,25.4216790503329,0.3132323391602711,1,5.829991861998669,518.9640264863125
5,15,1004,10.502934494656557,183,22.950103326334965,0.5554677312489062,1,6.187036704672644,972.7464634368198
5,11,968,94.35136700190428,135,33.36050990026135,0.9915281627168644,0,9.445318966015314,1196.061228576476
1,11,364,87.44331598254901,81,40.77757151841875,0.41449642797968844,0,7.947553133670738,503.0182380137096
1,19,963,82.55519357808672,169,41.14020926315896,0.9172287788899587,1,11.037394038607061,1251.2443547921766
5,14,309,48.05499757671938,199,37.20870870389301,0.4318582343712838,0,11.52381789809542,718.8757183895918
4,20,1110,82.3277810467549,64,26.98334110076086,0.5455666376724535,0,4.825012526331142,935.2111057107262
4,13,1023,11.486355251284374,94,36.88937620193376,0.4945180646863057,0,11.600710500362831,1326.038878438021
4,15,1110,71.4900948410063,175,35.17033480676692,0.41192880011957667,1,10.147168908914814,1117.5803258544768
0,8,526,88.64551470698731,112,36.90823208600965,0.4528886286798166,0,7.69434303805801,579.639627435045
5,14,842,45.755512913325745,174,21.986493096344553,0.316078680982879,1,5.711256916340039,759.200076882286
0,13,483,57.51611443856404,184,23.993483088495967,0.8813325280901914,1,4.534659684689298,715.6674297320416
0,6,1045,80.02647157636997,233,37.740713752827645,0.9557071693234864,1,4.434435241184389,920.4169218444935
3,22,982,55.167667708378055,189,40.040087912951165,0.3904220250809184,1,11.188148215767503,1009.0177098220147
4,16,790,91.90493736158601,223,23.229119046345176,0.6408321041195757,1,10.145548982625865,928.6674724247707
2,9,483,50.34489856866045,71,15.149712194154215,0.36118482392046947,0,8.826852638718925,807.9327989389828
6,14,696,75.3395250818302,153,28.94925551130099,0.3898232065059022,1,4.2690621683524865,581.6811524851317
6,13,745,90.3910115349092,202,28.198529040552362,0.754527078760111,1,8.949118474828762,782.1363669331373
6,9,751,85.84986527071757,194,17.68054541722801,0.4486975079429295,0,6.111131436885217,593.0450495090234
6,15,1175,49.41137817443282,84,40.84323250982728,0.7093936658730315,1,10.774428049852986,1346.6201912170504
4,6,899,1.5718451990968219,197,39.00920072448436,0.9815484149353251,0,9.92652726671243,1329.7871695034823
0,22,1191,63.35458925624226,234,18.500407128754883,0.9572425093827746,0,8.334043799827803,1174.0844426506053
4,10,555,26.575992605519417,232,34.88876431732491,0.35011088293431547,0,11.686283658070089,827.6536618338375
0,10,645,75.88635287487271,82,35.28161036394079,0.46349495024410176,0,4.550044626563336,574.9784106916428
3,13,371,3.2201877814970192,136,36.127953096563004,0.9620283323584196,1,8.552091873677487,1022.2874096108915
6,19,1024,93.10261873815183,237,36.688124860998606,0.8324030472377848,0,4.193047355391452,774.1175744671629
3,10,614,38.19695623196344,293,18.187726367941494,0.884250112385798,0,9.492357621614627,975.3224958985866
4,21,1130,92.19062690564337,153,19.881869787114557,0.3058890114066438,1,6.256183375305917,817.7424498313108
3,12,1075,76.37165080925516,251,15.383691654377326,0.989524924228623,1,4.9640538616683365,944.2486971509599
2,19,759,15.776528291863823,159,37.45096909855422,0.346712699408779,0,8.292222462565409,783.016791619616
3,15,930,46.96503335529787,100,28.918264935983025,0.8359797996709872,0,4.243048071370979,1051.6035853291194
0,10,1087,16.857975433405127,130,29.456179726712264,0.4611388108503235,1,9.101995281183132,1234.6123256622286
0,8,527,49.1479978723912,250,23.348944524957076,0.8800476417372238,1,5.836210828201648,723.3398176731364
6,14,952,39.628021960564695,194,40.90901751916096,0.7955722492777052,0,9.36671748408503,1181.6136747739447
0,20,526,25.85154876884569,230,30.219676450179556,0.7686557490200185,1,9.655304176537587,864.3559694446443
3,18,499,31.493493537036333,145,39.19070293466457,0.32674248938795064,1,9.103815557629833,737.5602355124145
1,21,712,96.71628096684597,182,27.223309367508385,0.4044726773047886,1,10.90715225980636,771.3829927109663
3,17,687,2.6438226384109087,235,35.560406380220186,0.9596206282668645,0,4.7671401570251355,972.5880533073081
4,14,772,62.0545146692183,253,42.428280472163394,0.8028780860578206,0,4.201906515975766,681.5870363558167
2,15,1006,36.958738873386984,250,25.534338108191186,0.4486124972229034,0,7.12786681805694,822.8827595809481
0,21,1196,10.703109776447873,51,22.67039404674565,0.4817473969599559,1,6.638455466485084,1267.1485074999316
2,20,524,52.22313235666175,294,26.26573737202694,0.5452701853745738,1,6.527029559946136,585.3965722636236
2,15,994,27.384643517282136,171,21.360262191502976,0.7682121087806382,0,6.077016713863657,1104.8102143744054
0,15,364,37.12969770987271,189,23.94204589734093,0.6835220233872921,1,4.505056976945784,518.5918826206068
2,20,1185,26.489830058619436,126,34.23428643831504,0.8292476098050017,0,4.833480026000271,1235.0515489464663
1,17,1193,64.03476011301346,274,32.83625074495332,0.6783651513397619,1,10.069678476430752,1118.4577263958163
1,17,716,64.32039436272274,211,28.467292415545693,0.33166856417591895,0,7.575750951380256,687.167673797341
1,8,1009,44.07824741924294,216,40.366244121999244,0.8651102183494201,1,7.826197714569794,1136.7161041523068
1,8,361,18.55367040272623,265,41.04555529412228,0.6434402973356252,0,10.473810150566557,744.8223902045529
1,22,324,47.422782669530115,215,33.23607658957947,0.6451064270234436,0,4.007798678990254,358.8405276306941
6,12,803,18.00572932999296,76,21.279657207886018,0.8808483422073643,1,11.180324083626648,1360.234553726163
6,17,1180,12.160879954680803,246,26.35904509757411,0.757257607290384,0,5.266719721897063,1099.6770747478404
1,20,1072,95.52004681226663,205,27.293158319947,0.552514084806641,1,7.980958710173507,972.9579925522677
1,8,595,97.81506555488957,175,24.333244047686627,0.8872094152326346,1,9.604295583985557,876.4592726649144
3,20,380,44.96802379045266,178,28.73192666812656,0.6851780964766865,0,11.707187900612187,833.2947174657013
6,22,424,26.313264431191165,194,31.703329435096354,0.6070262056449286,1,4.392543038755967,628.0430317490062
4,22,856,75.23191048702856,80,43.00546826346799,0.5998511533930224,1,5.907021432004548,804.8626035230193
5,21,322,70.8304530756172,198,15.950150847311278,0.6687431081400466,0,6.101447710810667,596.7594577869085
0,9,1175,26.147814641533216,204,26.121354076234212,0.6067583339846283,1,10.897998222019126,1281.6816480182963
2,20,419,61.26221087958202,113,33.737824069260036,0.6372682038417004,1,5.297555020170539,652.5771344232793
5,7,871,46.84434160625295,120,41.68375481061639,0.9372997312966498,0,10.15357722285422,1286.2760984564175
4,14,675,53.098244379785505,266,37.396772005814626,0.7950056507179762,1,11.371735041559011,1064.9738496248183
3,8,1094,37.30826141082685,68,37.1653786421439,0.9894940136513184,1,6.161760820915012,1309.231882687068
5,11,690,14.307197333131771,93,40.13103012705322,0.5524530148970543,0,5.144329422287131,805.0777565868307
1,9,848,9.685789100123143,289,42.852340142890654,0.9151555823740192,1,7.313910124474896,1003.3793258372135
2,12,891,40.64054574490533,105,33.14467762893908,0.6040250163572908,1,6.894087762395772,1067.7867743002541
6,20,1014,37.466149047236385,242,24.46075669828283,0.8786149721812508,0,7.504522353869368,984.764903332818
